0,0,0,0,0,0,-22.5,0,0
-0.396,-0.02475,0.396,0.02475,0.185625,0,0,1.11040875,0
0.025,0,-0.025,0,0,0,0,0,1.8
1,0,-1,0,0,0,0,0,0
-53.3333333333333,-3.33333333333333,53.3333333333333,3.33333333333333,25,0,0,0,0
